2018250106647;9.57;4.16;3.15;6.60
2018250101264;9.80;4.78;8.53;4.02
2018250103424;6.53;1.44;2.05;7.50
2018250103553;8.18;1.71;3.15;3.15
2018250102404;8.02;3.27;5.82;7.46
2018250108379;5.59;3.73;8.89;5.30
2018250104476;5.97;5.59;5.51;4.02
2018250100364;9.86;3.64;9.38;7.66
2018250104471;6.79;9.07;2.67;6.87
2018250108386;2.66;9.11;1.22;8.44
2018250107045;1.58;1.27;4.05;3.93
2018250109158;3.31;4.49;3.58;7.22
2018250106555;9.29;7.66;4.92;2.55
2018250101287;6.10;3.23;1.56;2.97
2018250108193;2.73;1.46;5.83;9.53
2018250101842;5.00;7.92;9.46;1.94
2018250109237;6.48;5.51;7.13;1.89
2018250103124;2.12;4.11;3.88;3.20
2018250101531;5.87;5.08;3.06;2.70
2018250102663;3.27;4.30;4.80;2.16
2018250101074;2.32;1.94;6.58;4.32
2018250107258;4.12;9.75;2.96;5.16
2018250106511;9.28;9.53;9.66;4.25
2018250100499;1.57;9.14;5.06;3.10
2018250103954;5.77;4.22;9.98;4.57
2018250109824;6.65;5.48;8.92;9.03
2018250102307;7.44;7.31;9.15;6.22
2018250105534;9.73;3.32;7.08;1.77
2018250103948;3.97;4.63;1.76;9.38
2018250109433;9.55;9.39;9.32;4.70
2018250108971;2.47;4.56;7.90;6.40
2018250102181;1.62;2.82;9.06;4.66
2018250102066;2.45;3.72;5.54;9.40
2018250106807;6.71;10.00;4.34;4.78
2018250108963;4.73;1.34;8.38;5.92
2018250102462;6.95;9.09;7.60;1.28
2018250109614;8.63;7.78;6.01;4.87
2018250101206;8.86;6.90;4.85;8.96
2018250104057;7.48;4.18;4.28;5.10
2018250102393;7.53;9.25;5.04;4.07
2018250106085;2.82;4.86;6.29;4.99
2018250109638;5.32;1.84;1.16;8.93
2018250103524;4.53;5.53;1.04;7.00
2018250102853;5.14;2.20;4.98;1.89
2018250102187;7.35;7.59;3.71;2.30
2018250103868;7.89;9.15;1.63;4.35
2018250102461;6.09;8.92;8.98;4.01
2018250106594;5.42;4.99;6.76;9.26
2018250102971;1.08;4.46;9.00;7.85
2018250106495;5.38;4.73;6.61;2.65
2018250104607;8.50;8.90;5.59;1.93
2018250105696;5.39;8.90;6.57;4.57
2018250107225;1.34;2.43;1.69;9.12
2018250104886;2.16;8.50;5.84;8.85
2018250109615;9.77;5.95;8.47;4.85
2018250101996;6.95;4.24;2.92;1.45
2018250107863;9.60;7.19;3.13;1.04
2018250109897;9.41;3.20;5.78;1.38
2018250105708;8.66;3.52;4.82;6.03
2018250104134;8.49;3.02;1.03;2.02
2018250102654;8.64;5.68;1.09;6.52
2018250105704;2.13;8.04;4.30;3.99
2018250100385;4.25;4.26;8.73;3.74
2018250105511;5.80;4.10;6.99;8.19
2018250107692;3.64;5.35;5.25;5.37
2018250105043;3.88;9.42;7.42;3.09
2018250101127;9.29;8.85;4.27;9.64
2018250104837;4.19;4.06;9.58;6.26
2018250100676;8.36;4.83;3.80;8.15
2018250100969;7.98;4.10;4.21;4.01
2018250106106;1.03;9.22;9.86;8.27
2018250108674;3.42;6.85;9.69;8.29
2018250104797;6.41;8.56;4.47;2.96
2018250100772;6.46;1.95;2.51;9.95
2018250106704;2.58;7.48;1.77;4.50
2018250106829;3.11;1.29;2.25;7.54
2018250104699;4.47;6.08;5.81;9.69
2018250102293;9.30;1.03;7.08;1.22
2018250107521;3.01;5.23;2.99;6.31
2018250107415;3.55;3.49;3.03;4.00
2018250104329;9.24;7.28;8.70;4.74
2018250103713;2.48;3.57;3.64;2.96
2018250102826;7.77;8.44;2.08;3.34
2018250103244;5.24;8.90;5.17;3.48
2018250101966;2.39;9.22;3.65;7.97
2018250107642;2.16;3.84;2.16;2.12
2018250108222;4.25;6.74;1.05;3.62
2018250108942;3.21;7.70;6.55;5.75
2018250102795;4.69;6.17;6.05;9.55
2018250102309;5.50;3.44;8.71;2.76
2018250104723;3.61;8.80;4.91;4.08
2018250105802;9.61;4.48;4.78;4.15
2018250104745;5.05;6.05;4.41;9.79
2018250100233;3.72;2.79;6.20;6.68
2018250109877;9.04;2.98;3.22;4.72
2018250108037;2.17;6.60;7.24;3.93
2018250108762;7.48;7.18;4.16;9.77
2018250109597;7.77;9.38;9.11;5.89
2018250101184;7.18;1.24;1.51;8.04
2018250105722;6.78;5.20;2.31;8.80
2018250103437;2.95;2.99;8.88;1.02
2018250104333;3.31;3.92;8.21;1.13
2018250108537;7.09;2.25;7.02;6.66
2018250104232;1.81;4.52;8.00;1.82
2018250109855;8.37;3.22;5.43;9.80
2018250109652;9.89;7.90;9.48;8.95
2018250102145;6.06;9.30;7.65;5.36
2018250107254;1.56;4.43;8.13;5.19
2018250109605;9.80;3.83;5.08;2.06
2018250105443;6.78;1.63;5.59;5.83
2018250104336;7.08;3.26;1.59;5.24
2018250102072;5.12;7.64;8.68;3.31
2018250102347;1.50;9.45;5.48;8.83
2018250101531;3.10;5.10;8.01;1.34
2018250105721;6.47;2.25;3.95;2.44
2018250101884;6.87;3.09;8.82;9.02
2018250104197;7.15;8.03;1.72;6.26
2018250109991;2.82;8.31;5.92;3.40
2018250108462;1.75;6.26;8.57;1.89
2018250102822;1.60;1.84;6.59;9.29
2018250101667;3.27;4.67;5.36;2.83
2018250103451;2.27;9.85;9.85;9.67
2018250103639;4.52;8.97;9.17;4.69
2018250104567;2.91;9.96;1.73;9.65
2018250108762;4.36;6.43;6.50;1.31
2018250108282;1.80;1.34;7.07;9.58
2018250103961;4.11;3.73;6.03;1.85
2018250106625;7.14;9.54;7.88;9.76
2018250105548;1.92;4.36;3.48;3.28
2018250101531;9.28;4.77;8.22;6.18
2018250103087;3.51;5.90;2.39;7.31
2018250103361;3.94;9.30;8.76;1.53
2018250109585;8.73;9.95;4.35;7.80
2018250103927;2.96;7.64;5.43;9.21
2018250107384;3.45;9.99;9.87;1.30
2018250100419;9.99;9.76;6.59;3.57
2018250109269;1.16;8.83;5.70;2.34
2018250106885;3.56;2.19;9.06;2.74
2018250103606;3.99;1.33;7.55;6.54
2018250104168;7.97;9.15;7.92;3.31
2018250102578;7.41;2.08;5.34;9.97
2018250103364;2.11;4.72;2.20;9.36
2018250106252;9.04;3.74;5.61;7.12
2018250104196;9.97;6.26;7.72;3.08
2018250109951;8.81;4.35;3.84;5.17
2018250101026;7.42;4.75;9.06;7.13
2018250109469;4.89;2.61;8.26;9.93
2018250106961;8.59;1.80;1.90;1.96
2018250102436;6.33;7.57;2.05;6.35
2018250107728;2.01;4.52;9.07;3.11
2018250103372;3.28;7.06;7.05;2.04
2018250104111;5.09;8.77;3.97;1.77
2018250103452;9.72;9.48;1.01;8.18
2018250104916;2.46;9.57;8.34;4.25
2018250104761;4.78;1.02;3.94;8.05
2018250102802;1.30;5.99;1.90;5.54
2018250105607;5.34;8.87;8.19;3.95
2018250101947;5.48;8.61;2.03;8.67
2018250103817;9.15;3.02;9.71;2.95
2018250100976;5.57;2.69;5.42;8.08
2018250101093;2.39;4.69;9.04;2.36
2018250109166;5.88;7.29;2.99;4.52
2018250104505;3.53;5.74;6.18;1.72
2018250103923;2.27;9.47;3.55;5.31
2018250105813;9.87;3.90;4.52;1.52
2018250100859;3.55;5.73;5.95;5.39
2018250107672;3.95;8.22;7.02;4.44
2018250106749;5.72;2.82;3.43;4.03
2018250106302;5.86;4.65;5.16;2.38
2018250100914;2.29;6.33;3.44;5.67
2018250109418;2.27;9.37;8.56;4.99
2018250103918;4.53;6.33;7.62;4.38
2018250103472;8.41;1.85;3.19;4.93
2018250106712;1.04;1.73;9.79;3.70
2018250109232;4.25;3.07;8.96;6.29
2018250108925;8.01;4.30;9.35;4.94
2018250101614;1.47;5.87;6.01;2.33
2018250103789;6.55;4.01;6.34;5.93
2018250108843;7.95;2.54;1.43;7.63
2018250109456;4.03;2.45;7.90;2.62
2018250107447;4.72;3.82;1.50;9.40
2018250105349;4.01;8.10;2.00;6.85
2018250100438;3.44;7.88;1.88;2.38
2018250104585;7.88;2.82;4.93;8.17
2018250108625;4.18;3.07;2.77;6.81
2018250104462;6.79;9.99;5.14;2.08
2018250102549;2.34;2.09;2.13;7.71
2018250106559;4.07;1.02;3.27;7.79
2018250105225;3.17;2.11;8.55;3.05
2018250108782;6.23;2.31;2.79;9.86
2018250107448;7.90;9.01;1.10;7.10
2018250109095;6.38;5.06;1.24;1.94
2018250106339;1.94;4.91;5.17;2.58
2018250103725;6.03;3.40;4.49;4.53
2018250102215;2.17;4.72;3.22;2.53
2018250103645;7.87;7.62;3.21;3.63
2018250105343;3.66;9.43;6.29;3.65
2018250108259;6.04;7.86;8.12;4.76
2018250105121;5.54;7.07;4.23;3.68
2018250105155;6.37;6.72;6.20;2.61
2018250107142;5.56;1.83;1.44;7.71
2018250104072;5.03;8.89;9.08;2.30
2018250105128;2.59;4.91;3.44;9.59
2018250108208;5.11;5.75;3.55;2.86
2018250104547;7.45;5.03;1.91;3.79
2018250109375;1.14;6.23;9.98;9.95
2018250102874;6.05;5.56;4.28;4.89
2018250102595;6.44;5.01;2.65;8.79
2018250109488;2.22;8.19;2.27;9.69
2018250104418;8.43;4.09;1.66;7.19
2018250106209;1.76;4.37;6.29;5.32
2018250104474;5.25;7.93;3.82;3.04
2018250103738;4.86;4.99;5.72;6.89
2018250102372;7.72;3.92;7.10;3.27
2018250106114;5.94;6.76;9.42;1.15
2018250107044;7.27;9.46;7.65;8.44
2018250106143;4.51;2.36;2.84;3.97
2018250106237;3.46;6.24;4.53;5.45
2018250102275;1.40;5.98;5.53;2.04
2018250106977;3.53;4.42;8.57;5.76
2018250100309;3.85;5.22;5.28;6.79
2018250104415;6.99;5.08;9.29;4.05
2018250103666;3.73;5.80;2.05;1.43
2018250104479;8.31;4.78;1.48;4.71
2018250100647;2.41;4.91;8.04;8.06
2018250101067;3.95;7.42;1.31;9.92
2018250100197;5.03;3.33;6.62;8.85
2018250102261;8.84;6.80;4.84;5.89
2018250108469;6.99;4.89;1.47;2.13
2018250104985;4.16;5.86;4.10;2.32
2018250104497;7.82;5.62;9.98;4.28
2018250105532;2.12;3.31;6.93;2.33
2018250107317;6.93;2.49;7.13;1.62
2018250108102;2.57;7.73;4.30;3.85
2018250109143;6.76;5.56;3.31;5.28
2018250103727;3.87;6.31;7.38;1.96
2018250109185;4.97;5.90;9.37;1.09
2018250107699;5.66;6.92;1.33;7.97
2018250109461;9.75;1.47;3.94;6.23
2018250102001;4.77;8.05;7.56;4.55
2018250105882;4.11;3.78;9.31;3.97
2018250105424;4.72;3.97;1.21;2.73
2018250101174;5.77;6.35;4.71;6.02
2018250102032;3.36;8.79;2.00;8.73
2018250100124;9.47;1.75;4.51;3.34
2018250106654;1.25;1.30;1.79;6.16
2018250107754;4.40;2.07;3.70;1.40
2018250107447;6.05;4.69;6.54;2.87
2018250103204;1.80;7.67;6.95;4.29
2018250108233;9.80;5.89;1.71;3.73
2018250102461;2.97;3.91;3.82;1.64
2018250108978;4.06;7.85;8.93;9.32
2018250106621;8.18;4.11;4.59;1.26
2018250104081;8.75;5.20;4.97;8.55
2018250101472;7.84;7.01;9.52;8.02
2018250106342;1.48;9.47;3.59;8.25
2018250108654;4.47;9.87;2.66;3.26
2018250104816;6.52;3.93;4.45;6.85
2018250100929;3.06;1.40;3.48;3.61
2018250103299;9.81;9.86;5.17;8.90
2018250104353;7.20;5.71;8.22;2.69
2018250106501;9.87;5.27;4.29;4.83
2018250102933;3.77;8.87;3.08;6.34
2018250105371;2.05;3.39;4.61;5.45
2018250104024;6.89;3.13;5.13;5.23
2018250102703;1.62;9.58;1.53;9.70
2018250102485;5.28;5.78;1.34;4.36
2018250100231;3.39;8.07;2.92;8.12
2018250100988;1.57;2.56;1.94;2.99
2018250105252;5.51;2.86;2.47;3.96
2018250108678;7.02;1.84;6.36;1.57
2018250102033;3.71;9.36;3.60;5.25
2018250102725;5.72;3.22;8.34;4.16
2018250100306;3.76;1.05;2.54;1.97
2018250108218;1.70;6.18;3.44;8.53
2018250100381;1.10;8.05;6.87;5.73
2018250107905;2.54;3.03;1.21;8.14
2018250108863;4.82;5.33;7.58;3.83
2018250107142;3.35;8.91;6.22;8.08
2018250101912;6.86;9.94;4.54;9.68
2018250101088;3.25;1.78;3.96;6.02
2018250102394;2.18;2.12;1.14;3.13
2018250106811;9.73;1.39;6.87;8.18
2018250105783;1.51;5.48;9.02;8.37
2018250102901;8.95;1.71;8.92;2.14
2018250105238;8.24;4.54;1.20;1.36
2018250106266;4.26;8.78;8.86;8.50
2018250107377;1.78;4.37;1.06;3.21
2018250101375;9.56;1.62;1.95;2.15
2018250104156;5.87;6.56;2.66;3.15
2018250105731;2.14;5.96;6.75;9.36
2018250103505;3.62;9.11;6.63;9.03
2018250109348;6.11;4.70;1.32;4.83
2018250106833;1.11;9.42;8.82;2.70
2018250109255;3.28;3.40;5.72;2.06
2018250106964;2.37;9.87;8.77;1.48
2018250105446;9.01;1.86;8.24;5.09
2018250104557;4.30;5.91;6.77;4.31
2018250104541;7.91;7.10;1.42;1.23
2018250106192;1.64;6.22;7.63;1.56
2018250105102;6.75;4.88;7.87;8.95
2018250100717;4.18;4.52;3.22;7.79
2018250103159;3.59;4.19;3.01;6.11
2018250107109;6.47;8.88;6.12;9.90
2018250106767;6.96;3.05;8.85;1.33
2018250104212;6.36;1.51;2.46;1.83
2018250104448;8.90;7.22;8.10;3.50
2018250108813;9.52;7.74;7.51;2.74
2018250101932;8.40;4.69;3.09;1.86
2018250109095;9.56;4.38;1.99;3.21
2018250102784;6.12;2.60;6.26;7.49
2018250101133;2.43;8.60;5.26;8.34
2018250102494;7.67;5.92;7.63;3.88
2018250108063;5.00;8.36;2.05;4.84
2018250108239;1.42;8.78;6.20;6.28
2018250108814;7.39;1.73;3.75;9.81
2018250104722;8.15;4.42;4.49;7.66
2018250100306;5.30;3.50;5.76;1.21
2018250102701;4.32;7.72;1.82;2.69
2018250104442;5.27;2.11;9.58;5.72
2018250106943;7.85;4.78;3.22;7.55
2018250106491;3.50;2.74;3.41;5.19
2018250102231;8.60;1.99;2.24;4.40
2018250104155;9.61;7.28;5.71;1.35
2018250108334;1.07;8.74;1.84;5.86
2018250103644;3.43;3.86;3.23;8.22
2018250101224;2.26;9.20;7.99;5.73
2018250107087;5.46;6.94;9.17;3.77
2018250107008;4.17;3.64;4.25;8.67
2018250106077;1.51;9.67;5.78;5.23
2018250107839;8.00;7.76;6.09;9.52
2018250100342;5.49;4.60;6.58;9.40
2018250105282;9.72;4.68;8.22;6.70
2018250100123;9.43;1.07;7.69;1.52
2018250100118;6.99;4.12;1.90;9.02
2018250102969;1.07;9.83;1.95;5.07
2018250104899;9.88;7.11;2.91;7.56
2018250109801;2.61;1.72;9.09;9.02
2018250109083;7.33;4.92;3.59;6.13
2018250105959;8.58;2.62;7.32;7.72
2018250100166;1.60;9.77;8.30;1.25
2018250105168;9.07;9.69;6.71;7.93
2018250107351;3.68;2.07;1.36;1.84
2018250104312;1.88;6.74;2.03;9.31
2018250103198;8.24;7.83;8.52;2.80
2018250100337;4.63;8.08;1.69;8.68
2018250107872;6.76;1.94;7.63;6.10
2018250104116;2.05;4.88;1.38;4.09
2018250106886;3.64;9.45;7.61;7.86
2018250107667;3.83;5.88;7.09;7.17
2018250104292;1.42;2.20;1.11;8.27
2018250102153;9.12;9.61;6.56;7.31
2018250101931;2.86;4.85;4.70;6.94
2018250109027;6.70;3.34;6.34;6.55
2018250109887;9.13;4.77;7.03;3.27
2018250108208;5.84;4.43;6.09;7.53
2018250104692;2.61;6.38;8.17;6.68
2018250106712;3.94;8.94;6.13;3.90
2018250103937;7.81;1.66;4.71;7.57
2018250108453;4.10;7.91;5.65;4.01
2018250105504;3.05;8.10;8.79;4.74
2018250103954;9.81;9.64;2.35;8.03
2018250109711;8.14;4.03;7.49;5.16
2018250101384;7.00;1.31;1.24;1.44
